Data Number, is_interesting, Nose x, Nose y, Nose score, Neck x, Neck y, Neck score, RShoulder x, RShoulder y, RShoulder score, RElbow x, RElbow y, RElbow score, RWrist x, RWrist y, RWrist score, LShoulder x, LShoulder y, LShoulder score, LElbow x, LElbow y, LElbow score, LWrist x, LWrist y, LWrist score, RHip x, RHip y, RHip score, RKnee x, RKnee y, RKnee score, RAnkle x, RAnkle y, RAnkle score, LHip x, LHip y, LHip score, LKnee x, LKnee y, LKnee score, LAnkle x, LAnkle y, LAnkle score, REye x, REye y, REye score, LEye x, LEye y, LEye score, REar x, REar y, REar score, LEar x, LEar y, LEar score, Background x, Background y, Background score
159, 1, 0.6467391304347826, 0.3611111111111111, 0.28486570715904236, 0.6956521739130435, 0.37962962962962965, 0.3531854450702667, 0.657608695652174, 0.3888888888888889, 0.232545405626297, -1, -1, 0, -1, -1, 0, 0.7391304347826086, 0.37037037037037035, 0.35773319005966187, 0.7989130434782609, 0.5092592592592593, 0.15408992767333984, -1, -1, 0, 0.6902173913043478, 0.5416666666666666, 0.1071092039346695, -1, -1, 0, -1, -1, 0, 0.7445652173913043, 0.5555555555555556, 0.1744052767753601, -1, -1, 0, -1, -1, 0, 0.6413043478260869, 0.35648148148148145, 0.141304150223732, 0.6521739130434783, 0.35185185185185186, 0.27613258361816406, -1, -1, 0, 0.6793478260869565, 0.3425925925925926, 0.2671107351779938, -1, -1, 0
162, 1, 0.5597826086956522, 0.2962962962962963, 0.7217096090316772, 0.5054347826086957, 0.49074074074074076, 0.3732030689716339, 0.3423913043478261, 0.5324074074074074, 0.43367111682891846, -1, -1, 0, -1, -1, 0, 0.6521739130434783, 0.4583333333333333, 0.49378785490989685, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.4945652173913043, 0.25, 0.7509600520133972, 0.5978260869565217, 0.24537037037037038, 0.8562794923782349, 0.4076086956521739, 0.26851851851851855, 0.7795424461364746, -1, -1, 0, -1, -1, 0
163, 1, 0.4076086956521739, 0.14814814814814814, 0.8204232454299927, 0.29347826086956524, 0.2962962962962963, 0.41112539172172546, 0.1793478260869565, 0.35185185185185186, 0.28832972049713135, -1, -1, 0, -1, -1, 0, 0.42934782608695654, 0.25, 0.5416248440742493, 0.5760869565217391, 0.3425925925925926, 0.5221347212791443, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.3532608695652174, 0.125, 0.7432056665420532, 0.41304347826086957, 0.1111111111111111, 0.6936702728271484, 0.21195652173913043, 0.1111111111111111, 0.6714040040969849, -1, -1, 0, -1, -1, 0
164, 1, 0.6032608695652174, 0.3194444444444444, 0.7257745265960693, 0.592391304347826, 0.375, 0.7207767963409424, 0.4891304347826087, 0.3888888888888889, 0.6720118522644043, 0.44565217391304346, 0.5138888888888888, 0.5483204126358032, 0.3804347826086957, 0.5462962962962963, 0.2583639919757843, 0.6847826086956522, 0.3611111111111111, 0.5916941165924072, 0.7880434782608695, 0.4212962962962963, 0.31292542815208435, 0.7771739130434783, 0.41203703703703703, 0.534934401512146, 0.5543478260869565, 0.6481481481481481, 0.44790881872177124, 0.5271739130434783, 0.7592592592592593, 0.13607245683670044, -1, -1, 0, 0.6847826086956522, 0.6481481481481481, 0.5552013516426086, 0.6630434782608695, 0.8518518518518519, 0.33233779668807983, -1, -1, 0, 0.5815217391304348, 0.2962962962962963, 0.6609455347061157, 0.6304347826086957, 0.30092592592592593, 0.7426867485046387, 0.5380434782608695, 0.25925925925925924, 0.6901372671127319, 0.6630434782608695, 0.27314814814814814, 0.564096212387085, -1, -1, 0
166, 1, 0.40217391304347827, 0.18518518518518517, 0.8506441116333008, 0.483695652173913, 0.2777777777777778, 0.7480865716934204, 0.391304347826087, 0.2824074074074074, 0.5718634128570557, 0.2826086956521739, 0.35648148148148145, 0.4468705654144287, 0.33152173913043476, 0.37037037037037035, 0.7391396760940552, 0.5652173913043478, 0.2777777777777778, 0.5697723031044006, 0.6141304347826086, 0.4074074074074074, 0.2797091007232666, 0.5163043478260869, 0.37037037037037035, 0.4005699157714844, 0.45652173913043476, 0.5601851851851852, 0.3731251358985901, 0.5597826086956522, 0.75, 0.44874781370162964, 0.6086956521739131, 0.9212962962962963, 0.4349996745586395, 0.5489130434782609, 0.5462962962962963, 0.3370695412158966, 0.5434782608695652, 0.75, 0.22767101228237152, 0.6032608695652174, 0.9212962962962963, 0.3328012526035309, 0.375, 0.1712962962962963, 0.8784473538398743, 0.42391304347826086, 0.1574074074074074, 0.8886414170265198, -1, -1, 0, 0.483695652173913, 0.14351851851851852, 0.8498128652572632, -1, -1, 0
167, 1, 0.5108695652173914, 0.3472222222222222, 0.8439195156097412, 0.5434782608695652, 0.375, 0.7925249338150024, 0.4782608695652174, 0.37962962962962965, 0.7258837819099426, 0.3532608695652174, 0.4212962962962963, 0.5566022396087646, 0.41304347826086957, 0.4074074074074074, 0.6175490021705627, 0.6032608695652174, 0.37037037037037035, 0.725510835647583, 0.6739130434782609, 0.4537037037037037, 0.6822509765625, 0.5652173913043478, 0.42592592592592593, 0.5672252774238586, 0.4945652173913043, 0.5694444444444444, 0.5455148816108704, 0.5054347826086957, 0.7083333333333334, 0.6367789506912231, 0.5163043478260869, 0.8148148148148148, 0.4498366117477417, 0.5869565217391305, 0.5648148148148148, 0.6459699869155884, 0.592391304347826, 0.7129629629629629, 0.7211300730705261, 0.6032608695652174, 0.8333333333333334, 0.5722604393959045, 0.5, 0.33796296296296297, 0.8826066851615906, 0.5217391304347826, 0.3333333333333333, 0.8393874168395996, -1, -1, 0, 0.5597826086956522, 0.3194444444444444, 0.8524572849273682, -1, -1, 0
167, 1, 0.9510869565217391, 0.3425925925925926, 0.657591700553894, 0.967391304347826, 0.35648148148148145, 0.6997271776199341, 0.9510869565217391, 0.3611111111111111, 0.5691202282905579, 0.9347826086956522, 0.39351851851851855, 0.30101799964904785, 0.9293478260869565, 0.41203703703703703, 0.4140026569366455, 0.9782608695652174, 0.3611111111111111, 0.5920259952545166, 0.9728260869565217, 0.39814814814814814, 0.20304493606090546, 0.9565217391304348, 0.4027777777777778, 0.13906417787075043, 0.9565217391304348, 0.42592592592592593, 0.2981150448322296, 0.9239130434782609, 0.4305555555555556, 0.1644611954689026, -1, -1, 0, 0.967391304347826, 0.4212962962962963, 0.29906532168388367, -1, -1, 0, -1, -1, 0, 0.9510869565217391, 0.3333333333333333, 0.4250522255897522, 0.9565217391304348, 0.3333333333333333, 0.5269641876220703, -1, -1, 0, 0.967391304347826, 0.3333333333333333, 0.5390470027923584, -1, -1, 0
168, 1, 0.5054347826086957, 0.09259259259259259, 0.7762120962142944, 0.592391304347826, 0.2037037037037037, 0.6567329168319702, 0.5, 0.20833333333333334, 0.5493146181106567, 0.46195652173913043, 0.3194444444444444, 0.42520394921302795, 0.45108695652173914, 0.25925925925925924, 0.48135846853256226, 0.6902173913043478, 0.2037037037037037, 0.4915749132633209, 0.6739130434782609, 0.37037037037037035, 0.17484337091445923, -1, -1, 0, 0.483695652173913, 0.5, 0.48891180753707886, 0.4673913043478261, 0.6481481481481481, 0.6125065088272095, 0.5108695652173914, 0.7546296296296297, 0.6326747536659241, 0.6195652173913043, 0.5138888888888888, 0.345159649848938, 0.6032608695652174, 0.6944444444444444, 0.5282914638519287, 0.6032608695652174, 0.8333333333333334, 0.5395998954772949, 0.4782608695652174, 0.07407407407407407, 0.7205078601837158, 0.5380434782608695, 0.05555555555555555, 0.8144717812538147, -1, -1, 0, 0.6086956521739131, 0.046296296296296294, 0.8458993434906006, -1, -1, 0
169, 1, 0.5543478260869565, 0.3148148148148148, 0.8074840307235718, 0.625, 0.39351851851851855, 0.7482054233551025, 0.5434782608695652, 0.39351851851851855, 0.7057958245277405, 0.5108695652173914, 0.48148148148148145, 0.520292341709137, 0.43478260869565216, 0.4675925925925926, 0.6200125217437744, 0.7119565217391305, 0.39351851851851855, 0.6434916257858276, 0.7010869565217391, 0.5, 0.5109722018241882, 0.5489130434782609, 0.48148148148148145, 0.40865790843963623, 0.5489130434782609, 0.6111111111111112, 0.5590276718139648, 0.5163043478260869, 0.7731481481481481, 0.519802987575531, 0.4891304347826087, 0.9166666666666666, 0.1264718770980835, 0.6630434782608695, 0.6203703703703703, 0.6035311222076416, 0.6304347826086957, 0.7685185185185185, 0.7915034890174866, 0.6195652173913043, 0.8657407407407407, 0.5134511590003967, 0.5434782608695652, 0.30092592592592593, 0.8433915376663208, 0.5706521739130435, 0.2962962962962963, 0.881721556186676, -1, -1, 0, 0.6358695652173914, 0.2916666666666667, 0.8301444053649902, -1, -1, 0
171, 1, 0.5054347826086957, 0.28703703703703703, 0.8290983438491821, 0.657608695652174, 0.4305555555555556, 0.6881201267242432, 0.5217391304347826, 0.41203703703703703, 0.447147935628891, 0.391304347826087, 0.5416666666666666, 0.5677623748779297, 0.41304347826086957, 0.4166666666666667, 0.7948621511459351, 0.8043478260869565, 0.4212962962962963, 0.6011050343513489, 0.8695652173913043, 0.5879629629629629, 0.5375383496284485, 0.8695652173913043, 0.7592592592592593, 0.6620115041732788, 0.592391304347826, 0.7268518518518519, 0.3255075514316559, 0.5271739130434783, 0.9537037037037037, 0.2734256386756897, -1, -1, 0, 0.75, 0.7638888888888888, 0.28374016284942627, 0.6793478260869565, 0.9583333333333334, 0.3981490135192871, -1, -1, 0, 0.5054347826086957, 0.26851851851851855, 0.4963570833206177, 0.5434782608695652, 0.26851851851851855, 0.81307053565979, -1, -1, 0, 0.6413043478260869, 0.2824074074074074, 0.8520487546920776, -1, -1, 0
172, 1, 0.46195652173913043, 0.2222222222222222, 0.7209208607673645, 0.5163043478260869, 0.3888888888888889, 0.5483870506286621, 0.3532608695652174, 0.38425925925925924, 0.3158356845378876, 0.1358695652173913, 0.46296296296296297, 0.20617246627807617, 0.2826086956521739, 0.32407407407407407, 0.5672556757926941, 0.6630434782608695, 0.3888888888888889, 0.6110073924064636, 0.6739130434782609, 0.5601851851851852, 0.46218788623809814, 0.6739130434782609, 0.6851851851851852, 0.47857266664505005, 0.41847826086956524, 0.6898148148148148, 0.16208788752555847, -1, -1, 0, -1, -1, 0, 0.5434782608695652, 0.7175925925925926, 0.11567265540361404, 0.45108695652173914, 0.9212962962962963, 0.10832525044679642, -1, -1, 0, 0.44021739130434784, 0.2037037037037037, 0.7803485989570618, 0.5108695652173914, 0.2037037037037037, 0.7885885238647461, -1, -1, 0, 0.5869565217391305, 0.23148148148148148, 0.8005517721176147, -1, -1, 0
173, 1, 0.7554347826086957, 0.30092592592592593, 0.726949155330658, 0.7445652173913043, 0.4398148148148148, 0.4409412443637848, 0.6032608695652174, 0.4305555555555556, 0.2506110370159149, 0.41847826086956524, 0.5462962962962963, 0.249477356672287, -1, -1, 0, 0.8913043478260869, 0.46296296296296297, 0.41667839884757996, 0.8804347826086957, 0.6203703703703703, 0.5393444299697876, 0.8804347826086957, 0.7638888888888888, 0.601916491985321, 0.6413043478260869, 0.7546296296296297, 0.18109042942523956, 0.6032608695652174, 0.9675925925925926, 0.13083168864250183, -1, -1, 0, 0.7771739130434783, 0.8148148148148148, 0.2869226634502411, -1, -1, 0, -1, -1, 0, 0.717391304347826, 0.2777777777777778, 0.7504976391792297, 0.7934782608695652, 0.27314814814814814, 0.8375088572502136, 0.6793478260869565, 0.3055555555555556, 0.32155659794807434, 0.8478260869565217, 0.2962962962962963, 0.7652411460876465, -1, -1, 0
174, 1, 0.8967391304347826, 0.2962962962962963, 0.7519736289978027, 0.8206521739130435, 0.4166666666666667, 0.5651780366897583, 0.7065217391304348, 0.41203703703703703, 0.557510256767273, 0.6086956521739131, 0.5740740740740741, 0.378512978553772, 0.717391304347826, 0.5925925925925926, 0.6681650280952454, 0.9184782608695652, 0.4212962962962963, 0.40838339924812317, -1, -1, 0, -1, -1, 0, 0.6684782608695652, 0.7546296296296297, 0.12050977349281311, -1, -1, 0, -1, -1, 0, 0.7608695652173914, 0.7638888888888888, 0.11084053665399551, -1, -1, 0, -1, -1, 0, 0.8641304347826086, 0.2638888888888889, 0.7742857336997986, 0.9293478260869565, 0.26851851851851855, 0.7510886192321777, 0.8097826086956522, 0.26851851851851855, 0.8769927620887756, 0.9619565217391305, 0.27314814814814814, 0.23764684796333313, -1, -1, 0
175, 1, 0.6956521739130435, 0.24537037037037038, 0.8165801763534546, 0.6956521739130435, 0.3611111111111111, 0.6965926885604858, 0.6086956521739131, 0.35185185185185186, 0.34209591150283813, 0.5706521739130435, 0.3888888888888889, 0.3650347590446472, 0.5978260869565217, 0.3472222222222222, 0.6413648724555969, 0.7989130434782609, 0.37037037037037035, 0.6178229451179504, 0.8097826086956522, 0.5370370370370371, 0.37074100971221924, 0.8206521739130435, 0.625, 0.26500633358955383, 0.6304347826086957, 0.6157407407407407, 0.46226072311401367, 0.5978260869565217, 0.8287037037037037, 0.6869891881942749, 0.5869565217391305, 0.9629629629629629, 0.2537279725074768, 0.7663043478260869, 0.6296296296296297, 0.48217228055000305, 0.7228260869565217, 0.8101851851851852, 0.4647212624549866, 0.6902173913043478, 0.9675925925925926, 0.22628742456436157, 0.6739130434782609, 0.22685185185185186, 0.776039183139801, 0.717391304347826, 0.22685185185185186, 0.89518141746521, 0.6358695652173914, 0.2361111111111111, 0.7786599397659302, 0.7554347826086957, 0.2361111111111111, 0.6963661313056946, -1, -1, 0
176, 1, 0.4891304347826087, 0.3287037037037037, 0.8196606636047363, 0.5108695652173914, 0.42592592592592593, 0.6952440142631531, 0.41847826086956524, 0.4027777777777778, 0.41950657963752747, 0.3695652173913043, 0.48148148148148145, 0.6471700668334961, 0.40217391304347827, 0.4351851851851852, 0.7303581237792969, 0.6086956521739131, 0.4351851851851852, 0.7067812085151672, 0.6521739130434783, 0.5787037037037037, 0.4448014199733734, 0.6684782608695652, 0.7037037037037037, 0.6274260878562927, 0.44021739130434784, 0.7037037037037037, 0.507575273513794, 0.44021739130434784, 0.8935185185185185, 0.27259230613708496, -1, -1, 0, 0.5869565217391305, 0.7175925925925926, 0.4575401246547699, 0.5652173913043478, 0.8935185185185185, 0.15838997066020966, -1, -1, 0, 0.4673913043478261, 0.3055555555555556, 0.8142386078834534, 0.5163043478260869, 0.30092592592592593, 0.88740074634552, 0.44021739130434784, 0.3194444444444444, 0.6975023150444031, 0.5543478260869565, 0.3148148148148148, 0.7733083963394165, -1, -1, 0
177, 1, 0.5597826086956522, 0.3287037037037037, 0.7739341259002686, 0.6141304347826086, 0.4675925925925926, 0.6581875085830688, 0.4782608695652174, 0.4537037037037037, 0.43459227681159973, 0.3858695652173913, 0.6620370370370371, 0.46722742915153503, 0.41847826086956524, 0.5740740740740741, 0.5822306871414185, 0.7554347826086957, 0.4675925925925926, 0.6149313449859619, 0.7771739130434783, 0.6759259259259259, 0.4331977367401123, 0.7771739130434783, 0.8472222222222222, 0.4409237504005432, 0.5, 0.8148148148148148, 0.1512250453233719, -1, -1, 0, -1, -1, 0, 0.6793478260869565, 0.8611111111111112, 0.19707170128822327, -1, -1, 0, -1, -1, 0, 0.5271739130434783, 0.3055555555555556, 0.7836712598800659, 0.5978260869565217, 0.2962962962962963, 0.8252078890800476, -1, -1, 0, 0.6739130434782609, 0.2962962962962963, 0.852763295173645, -1, -1, 0
178, 1, 0.4945652173913043, 0.32407407407407407, 0.8256798982620239, 0.592391304347826, 0.4537037037037037, 0.5399065017700195, 0.47282608695652173, 0.4074074074074074, 0.31934791803359985, 0.3532608695652174, 0.6111111111111112, 0.2162046581506729, 0.42391304347826086, 0.4537037037037037, 0.6496051549911499, 0.7663043478260869, 0.4583333333333333, 0.5603746771812439, 0.7934782608695652, 0.6527777777777778, 0.5301506519317627, -1, -1, 0, 0.5108695652173914, 0.7731481481481481, 0.13496501743793488, -1, -1, 0, -1, -1, 0, 0.6847826086956522, 0.8935185185185185, 0.2250613272190094, -1, -1, 0, -1, -1, 0, 0.4782608695652174, 0.2916666666666667, 0.7508368492126465, 0.5380434782608695, 0.2916666666666667, 0.763196587562561, -1, -1, 0, 0.6413043478260869, 0.2962962962962963, 0.8467411994934082, -1, -1, 0
180, 1, 0.45108695652173914, 0.2175925925925926, 0.4353022873401642, 0.42934782608695654, 0.4444444444444444, 0.622652530670166, 0.2826086956521739, 0.38425925925925924, 0.45005035400390625, -1, -1, 0, -1, -1, 0, 0.5869565217391305, 0.4861111111111111, 0.59275221824646, 0.5489130434782609, 0.6898148148148148, 0.46948009729385376, 0.46195652173913043, 0.9027777777777778, 0.4766901433467865, 0.266304347826087, 0.7129629629629629, 0.07198159396648407, -1, -1, 0, -1, -1, 0, 0.3858695652173913, 0.8981481481481481, 0.1277812421321869, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.5, 0.21296296296296297, 0.6119722723960876, -1, -1, 0, 0.5706521739130435, 0.2824074074074074, 0.7790289521217346, -1, -1, 0
181, 1, 0.4782608695652174, 0.20833333333333334, 0.772399365901947, 0.5108695652173914, 0.36574074074074076, 0.7123093008995056, 0.40217391304347827, 0.35185185185185186, 0.5613072514533997, 0.27717391304347827, 0.4861111111111111, 0.6479923129081726, 0.33152173913043476, 0.3425925925925926, 0.7435563802719116, 0.6358695652173914, 0.37962962962962965, 0.719763457775116, 0.657608695652174, 0.5185185185185185, 0.5853976011276245, 0.657608695652174, 0.6759259259259259, 0.7564558386802673, 0.41847826086956524, 0.6712962962962963, 0.518322229385376, 0.42391304347826086, 0.875, 0.39012131094932556, -1, -1, 0, 0.5760869565217391, 0.6851851851851852, 0.49878963828086853, 0.5489130434782609, 0.8611111111111112, 0.5006797909736633, -1, -1, 0, 0.46195652173913043, 0.19444444444444445, 0.8454096913337708, 0.5163043478260869, 0.19444444444444445, 0.884558379650116, -1, -1, 0, 0.5815217391304348, 0.22685185185185186, 0.8335034847259521, -1, -1, 0
182, 1, 0.4891304347826087, 0.3101851851851852, 0.8925429582595825, 0.5, 0.39351851851851855, 0.7403194904327393, 0.40217391304347827, 0.39814814814814814, 0.5883201956748962, -1, -1, 0, -1, -1, 0, 0.6032608695652174, 0.38425925925925924, 0.5713983774185181, -1, -1, 0, -1, -1, 0, 0.44565217391304346, 0.6574074074074074, 0.5926737785339355, 0.44021739130434784, 0.7962962962962963, 0.7172318696975708, 0.44021739130434784, 0.9259259259259259, 0.6628726720809937, 0.5652173913043478, 0.6574074074074074, 0.6010441780090332, 0.5543478260869565, 0.8009259259259259, 0.7391825914382935, 0.5380434782608695, 0.9027777777777778, 0.3877076506614685, 0.4673913043478261, 0.2916666666666667, 0.801659882068634, 0.5108695652173914, 0.2916666666666667, 0.9022576212882996, 0.44565217391304346, 0.3055555555555556, 0.7701391577720642, 0.5434782608695652, 0.30092592592592593, 0.8286341428756714, -1, -1, 0
183, 1, 0.5163043478260869, 0.27314814814814814, 0.8190881609916687, 0.5271739130434783, 0.35185185185185186, 0.7244590520858765, 0.42934782608695654, 0.35648148148148145, 0.5423253774642944, -1, -1, 0, -1, -1, 0, 0.6195652173913043, 0.3425925925925926, 0.6395713090896606, 0.717391304347826, 0.28703703703703703, 0.1068403422832489, 0.6684782608695652, 0.18981481481481483, 0.27158164978027344, 0.4673913043478261, 0.6111111111111112, 0.5585260391235352, 0.47282608695652173, 0.7546296296296297, 0.5901433229446411, 0.47282608695652173, 0.8888888888888888, 0.5128399133682251, 0.592391304347826, 0.6111111111111112, 0.5668350458145142, 0.5815217391304348, 0.7592592592592593, 0.6891522407531738, 0.592391304347826, 0.875, 0.3156886696815491, 0.4945652173913043, 0.25925925925925924, 0.738165557384491, 0.5380434782608695, 0.25462962962962965, 0.8662206530570984, 0.4673913043478261, 0.26851851851851855, 0.8359519243240356, 0.5652173913043478, 0.2638888888888889, 0.8184013366699219, -1, -1, 0
184, 1, 0.6467391304347826, 0.3287037037037037, 0.7509638667106628, 0.5543478260869565, 0.375, 0.6814056634902954, 0.5054347826086957, 0.35185185185185186, 0.43276557326316833, -1, -1, 0, -1, -1, 0, 0.6086956521739131, 0.4027777777777778, 0.5624173283576965, 0.6793478260869565, 0.48148148148148145, 0.3707658648490906, 0.7065217391304348, 0.49537037037037035, 0.2851269543170929, 0.43478260869565216, 0.6018518518518519, 0.592568039894104, 0.44565217391304346, 0.7592592592592593, 0.6550276279449463, 0.46195652173913043, 0.8842592592592593, 0.5281528830528259, 0.5489130434782609, 0.5972222222222222, 0.6254905462265015, 0.5597826086956522, 0.7592592592592593, 0.6880924701690674, 0.5869565217391305, 0.8842592592592593, 0.313252717256546, 0.6413043478260869, 0.3055555555555556, 0.875017523765564, 0.6739130434782609, 0.32407407407407407, 0.8675950765609741, 0.6032608695652174, 0.28703703703703703, 0.72987961769104, -1, -1, 0, -1, -1, 0
185, 1, 0.5760869565217391, 0.27314814814814814, 0.8342577219009399, 0.5652173913043478, 0.3472222222222222, 0.7208933234214783, 0.4782608695652174, 0.35185185185185186, 0.5419281721115112, -1, -1, 0, -1, -1, 0, 0.6521739130434783, 0.33796296296296297, 0.6296195387840271, 0.7336956521739131, 0.23148148148148148, 0.1964307427406311, 0.7010869565217391, 0.12037037037037036, 0.3879215121269226, 0.5, 0.5972222222222222, 0.5699834823608398, 0.4782608695652174, 0.7453703703703703, 0.3360747992992401, 0.43478260869565216, 0.8657407407407407, 0.2026861011981964, 0.6195652173913043, 0.5972222222222222, 0.6079366207122803, 0.6141304347826086, 0.7407407407407407, 0.7034801840782166, 0.625, 0.8518518518518519, 0.42741236090660095, 0.5543478260869565, 0.25925925925925924, 0.8517715334892273, 0.5978260869565217, 0.2638888888888889, 0.9091940522193909, 0.5271739130434783, 0.26851851851851855, 0.8533145785331726, 0.6141304347826086, 0.27314814814814814, 0.7052888870239258, -1, -1, 0
186, 1, 0.5163043478260869, 0.2222222222222222, 0.7620838284492493, 0.44021739130434784, 0.3425925925925926, 0.7266085147857666, 0.358695652173913, 0.37037037037037035, 0.6473796963691711, 0.32065217391304346, 0.5185185185185185, 0.5982551574707031, 0.42934782608695654, 0.6064814814814815, 0.6352900266647339, 0.5380434782608695, 0.3148148148148148, 0.5449649095535278, 0.6684782608695652, 0.28703703703703703, 0.4808008670806885, 0.782608695652174, 0.2638888888888889, 0.6049717664718628, 0.44021739130434784, 0.6157407407407407, 0.5843044519424438, 0.45652173913043476, 0.8101851851851852, 0.5347094535827637, -1, -1, 0, 0.5597826086956522, 0.6111111111111112, 0.5457421541213989, 0.6032608695652174, 0.7638888888888888, 0.7093244194984436, 0.6032608695652174, 0.8796296296296297, 0.5357677340507507, 0.4945652173913043, 0.20833333333333334, 0.8476349115371704, -1, -1, 0, 0.41847826086956524, 0.22685185185185186, 0.8396523594856262, -1, -1, 0, -1, -1, 0
187, 1, 0.4673913043478261, 0.2175925925925926, 0.8000016212463379, 0.43478260869565216, 0.3333333333333333, 0.7259328365325928, 0.34782608695652173, 0.3472222222222222, 0.6073402762413025, 0.30434782608695654, 0.5, 0.6018773913383484, 0.3967391304347826, 0.5833333333333334, 0.8399739265441895, 0.5271739130434783, 0.3194444444444444, 0.7264153361320496, 0.5597826086956522, 0.4305555555555556, 0.4785558581352234, 0.5869565217391305, 0.4537037037037037, 0.39552462100982666, 0.41304347826086957, 0.5925925925925926, 0.5193108320236206, 0.44565217391304346, 0.7962962962962963, 0.6331109404563904, -1, -1, 0, 0.5434782608695652, 0.5972222222222222, 0.5494338870048523, 0.592391304347826, 0.7453703703703703, 0.7603276371955872, 0.592391304347826, 0.8564814814814815, 0.4866849482059479, 0.43478260869565216, 0.19907407407407407, 0.8167749643325806, 0.4782608695652174, 0.19444444444444445, 0.8677083253860474, 0.3804347826086957, 0.21296296296296297, 0.8076562881469727, -1, -1, 0, -1, -1, 0
190, 1, 0.6902173913043478, 0.24074074074074073, 0.8035531640052795, 0.6956521739130435, 0.33796296296296297, 0.8103455305099487, 0.592391304347826, 0.3287037037037037, 0.7030117511749268, 0.4673913043478261, 0.3333333333333333, 0.3375745415687561, -1, -1, 0, 0.8043478260869565, 0.3425925925925926, 0.7404231429100037, 0.842391304347826, 0.4722222222222222, 0.6989616751670837, 0.8260869565217391, 0.5833333333333334, 0.6634870171546936, 0.6086956521739131, 0.5879629629629629, 0.5429412126541138, 0.625, 0.7407407407407407, 0.6676003336906433, 0.6413043478260869, 0.875, 0.6468921303749084, 0.7391304347826086, 0.5833333333333334, 0.551175057888031, 0.7391304347826086, 0.7546296296296297, 0.6566444039344788, 0.7608695652173914, 0.8796296296296297, 0.5498238801956177, 0.6684782608695652, 0.22685185185185186, 0.7843143343925476, 0.7119565217391305, 0.2222222222222222, 0.8127018213272095, 0.6467391304347826, 0.24074074074074073, 0.6825533509254456, 0.7445652173913043, 0.23148148148148148, 0.940136730670929, -1, -1, 0
192, 1, 0.5380434782608695, 0.27314814814814814, 0.661271870136261, 0.6358695652173914, 0.3055555555555556, 0.41365665197372437, 0.5597826086956522, 0.32407407407407407, 0.3134230375289917, 0.5054347826086957, 0.41203703703703703, 0.12006990611553192, -1, -1, 0, 0.7065217391304348, 0.30092592592592593, 0.3133712410926819, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.5271739130434783, 0.25462962962962965, 0.2023390531539917, 0.5434782608695652, 0.25, 0.6559052467346191, -1, -1, 0, 0.6032608695652174, 0.2361111111111111, 0.5358364582061768, -1, -1, 0
193, 1, 0.5, 0.4444444444444444, 0.44419023394584656, 0.46195652173913043, 0.4166666666666667, 0.4118766784667969, 0.32065217391304346, 0.4027777777777778, 0.3031603991985321, 0.07608695652173914, 0.5694444444444444, 0.19705761969089508, -1, -1, 0, 0.5760869565217391, 0.4444444444444444, 0.18596307933330536, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.47282608695652173, 0.6111111111111112, 0.09363675862550735, -1, -1, 0, -1, -1, 0, 0.4891304347826087, 0.42592592592592593, 0.47486695647239685, 0.5271739130434783, 0.42592592592592593, 0.37051716446876526, 0.44021739130434784, 0.33796296296296297, 0.3923235535621643, -1, -1, 0, -1, -1, 0
195, 1, 0.6032608695652174, 0.25, 0.8106772303581238, 0.46195652173913043, 0.32407407407407407, 0.4663064181804657, 0.30978260869565216, 0.3472222222222222, 0.35691767930984497, 0.2717391304347826, 0.5416666666666666, 0.1598571240901947, 0.45108695652173914, 0.6157407407407407, 0.591048002243042, 0.5815217391304348, 0.3148148148148148, 0.41303136944770813, 0.592391304347826, 0.4537037037037037, 0.605595052242279, 0.6630434782608695, 0.5, 0.2632645070552826, 0.29347826086956524, 0.5740740740740741, 0.08435096591711044, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.5652173913043478, 0.2175925925925926, 0.7329628467559814, 0.6358695652173914, 0.2222222222222222, 0.7871741652488708, 0.4673913043478261, 0.17592592592592593, 0.8035620450973511, -1, -1, 0, -1, -1, 0
196, 1, 0.42934782608695654, 0.28703703703703703, 0.808361828327179, 0.30434782608695654, 0.4166666666666667, 0.6135112047195435, 0.16304347826086957, 0.41203703703703703, 0.5576907396316528, -1, -1, 0, -1, -1, 0, 0.44021739130434784, 0.4027777777777778, 0.585661768913269, 0.4891304347826087, 0.5046296296296297, 0.5218623280525208, 0.5163043478260869, 0.5509259259259259, 0.39687904715538025, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.41304347826086957, 0.6111111111111112, 0.08861858397722244, -1, -1, 0, -1, -1, 0, 0.3967391304347826, 0.26851851851851855, 0.8417782187461853, 0.42934782608695654, 0.2638888888888889, 0.3995750844478607, 0.28804347826086957, 0.26851851851851855, 0.8157027363777161, -1, -1, 0, -1, -1, 0
