Data Number, standing (0) sitting(1) unknown (2), Nose x, Nose y, Nose score, Neck x, Neck y, Neck score, RShoulder x, RShoulder y, RShoulder score, RElbow x, RElbow y, RElbow score, RWrist x, RWrist y, RWrist score, LShoulder x, LShoulder y, LShoulder score, LElbow x, LElbow y, LElbow score, LWrist x, LWrist y, LWrist score, RHip x, RHip y, RHip score, RKnee x, RKnee y, RKnee score, RAnkle x, RAnkle y, RAnkle score, LHip x, LHip y, LHip score, LKnee x, LKnee y, LKnee score, LAnkle x, LAnkle y, LAnkle score, REye x, REye y, REye score, LEye x, LEye y, LEye score, REar x, REar y, REar score, LEar x, LEar y, LEar score, Background x, Background y, Background score
228, 0, 0.38125, 0.0375, 0.8918094038963318, 0.33125, 0.18333333333333332, 0.5953307151794434, 0.3, 0.1875, 0.5511980652809143, 0.29375, 0.4041666666666667, 0.5685548782348633, 0.321875, 0.5791666666666667, 0.5884267091751099, 0.353125, 0.175, 0.37203872203826904, -1, -1, 0, -1, -1, 0, 0.359375, 0.5375, 0.13260067999362946, 0.353125, 0.7958333333333333, 0.37610524892807007, -1, -1, 0, 0.396875, 0.5291666666666667, 0.25801700353622437, 0.5, 0.675, 0.39433160424232483, -1, -1, 0, 0.353125, 0.020833333333333332, 0.8189379572868347, 0.384375, 0.020833333333333332, 0.5972429513931274, 0.3125, 0.058333333333333334, 0.8472384810447693, -1, -1, 0, -1, -1, 0
229, 0, 0.365625, 0.16666666666666666, 0.863531231880188, 0.334375, 0.275, 0.6706748008728027, 0.296875, 0.26666666666666666, 0.680888295173645, 0.2875, 0.4125, 0.5958713889122009, 0.303125, 0.5208333333333334, 0.7547740340232849, 0.3625, 0.2833333333333333, 0.36978814005851746, -1, -1, 0, -1, -1, 0, 0.3375, 0.5041666666666667, 0.4467107057571411, 0.434375, 0.7041666666666667, 0.6239326000213623, 0.39375, 0.9, 0.436346173286438, 0.365625, 0.5, 0.20115059614181519, -1, -1, 0, -1, -1, 0, 0.35, 0.15, 0.7721573114395142, 0.371875, 0.15, 0.7580687999725342, 0.31875, 0.17083333333333334, 0.875070333480835, -1, -1, 0, -1, -1, 0
230, 0, 0.4625, 0.19166666666666668, 0.7758139371871948, 0.4125, 0.275, 0.6103948950767517, 0.39375, 0.275, 0.7174723744392395, 0.38125, 0.4166666666666667, 0.5893208384513855, 0.4125, 0.5416666666666666, 0.7374716401100159, 0.428125, 0.275, 0.4786377251148224, 0.434375, 0.4083333333333333, 0.4097796678543091, 0.4375, 0.5208333333333334, 0.15511982142925262, 0.3875, 0.5291666666666667, 0.36967578530311584, 0.490625, 0.7208333333333333, 0.7552345395088196, 0.44375, 0.9083333333333333, 0.593675434589386, 0.43125, 0.525, 0.26279839873313904, 0.478125, 0.7166666666666667, 0.1413598656654358, 0.44375, 0.9041666666666667, 0.22782589495182037, 0.446875, 0.17083333333333334, 0.7996180653572083, 0.46875, 0.175, 0.7942262291908264, 0.4125, 0.18333333333333332, 0.8401609659194946, -1, -1, 0, -1, -1, 0
231, 0, 0.496875, 0.16666666666666666, 0.736373782157898, 0.4375, 0.25, 0.6081017255783081, 0.41875, 0.24583333333333332, 0.6722549200057983, 0.36875, 0.3625, 0.5961185097694397, 0.3375, 0.4708333333333333, 0.17348890006542206, 0.453125, 0.25416666666666665, 0.5329400897026062, -1, -1, 0, -1, -1, 0, 0.4, 0.49166666666666664, 0.3041168451309204, 0.35625, 0.7208333333333333, 0.14309173822402954, -1, -1, 0, 0.38125, 0.49583333333333335, 0.175872802734375, 0.35625, 0.7333333333333333, 0.3260992467403412, 0.328125, 0.9333333333333333, 0.22635555267333984, 0.484375, 0.14583333333333334, 0.8055465221405029, 0.50625, 0.15, 0.7595458030700684, 0.45, 0.15833333333333333, 0.7868322730064392, -1, -1, 0, -1, -1, 0
232, 0, 0.446875, 0.16666666666666666, 0.7177648544311523, 0.5125, 0.25, 0.5861387848854065, 0.496875, 0.25, 0.4390578269958496, -1, -1, 0, -1, -1, 0, 0.525, 0.25, 0.6153285503387451, 0.575, 0.3875, 0.6640353798866272, 0.596875, 0.49583333333333335, 0.6722561120986938, 0.528125, 0.5291666666666667, 0.24345482885837555, 0.590625, 0.7375, 0.593307375907898, 0.6375, 0.9416666666666667, 0.4263114631175995, 0.571875, 0.5125, 0.197422057390213, 0.60625, 0.7333333333333333, 0.1919509619474411, 0.6375, 0.95, 0.23261110484600067, 0.440625, 0.15, 0.6884635090827942, 0.4625, 0.14166666666666666, 0.8948478102684021, -1, -1, 0, 0.503125, 0.15416666666666667, 0.881463885307312, -1, -1, 0
233, 0, 0.478125, 0.15833333333333333, 0.8642514944076538, 0.46875, 0.2875, 0.77584308385849, 0.403125, 0.26666666666666666, 0.7357391715049744, 0.365625, 0.43333333333333335, 0.6279700398445129, 0.34375, 0.5333333333333333, 0.7614521980285645, 0.53125, 0.30416666666666664, 0.7703478336334229, 0.5375, 0.4375, 0.6805844902992249, 0.5375, 0.5625, 0.6724442839622498, 0.40625, 0.5625, 0.556981086730957, 0.34375, 0.7541666666666667, 0.6760007739067078, 0.2875, 0.9416666666666667, 0.32806259393692017, 0.4875, 0.5625, 0.4940567910671234, 0.49375, 0.7708333333333334, 0.7148409485816956, 0.471875, 0.9291666666666667, 0.5251094698905945, 0.465625, 0.14166666666666666, 0.9223145842552185, 0.49375, 0.14583333333333334, 0.8890331387519836, 0.446875, 0.1625, 0.6875085234642029, 0.5125, 0.175, 0.8357048034667969, -1, -1, 0
234, 0, 0.34375, 0.125, 0.833497166633606, 0.340625, 0.25416666666666665, 0.7611404061317444, 0.271875, 0.24583333333333332, 0.650709331035614, 0.25, 0.4125, 0.598827600479126, 0.240625, 0.525, 0.7238786816596985, 0.40625, 0.25833333333333336, 0.7380164265632629, 0.41875, 0.4, 0.6567748785018921, 0.428125, 0.5166666666666667, 0.6966180205345154, 0.29375, 0.5333333333333333, 0.608153223991394, 0.290625, 0.7541666666666667, 0.7090510129928589, 0.303125, 0.925, 0.6984002590179443, 0.378125, 0.525, 0.533761739730835, 0.39375, 0.725, 0.34868451952934265, 0.39375, 0.9375, 0.3023143410682678, 0.328125, 0.10833333333333334, 0.9115750193595886, 0.359375, 0.1125, 0.8729374408721924, 0.30625, 0.12916666666666668, 0.7228653430938721, 0.371875, 0.12916666666666668, 0.6144050359725952, -1, -1, 0
235, 0, 0.31875, 0.13333333333333333, 0.8219937086105347, 0.31875, 0.26666666666666666, 0.7125172019004822, 0.25, 0.25416666666666665, 0.7636379599571228, 0.225, 0.4125, 0.5581154823303223, 0.2125, 0.5291666666666667, 0.7000761032104492, 0.3875, 0.2791666666666667, 0.7309719324111938, 0.396875, 0.4166666666666667, 0.6462194323539734, 0.396875, 0.5375, 0.711927592754364, 0.25625, 0.5375, 0.5575685501098633, 0.271875, 0.7625, 0.6383804678916931, 0.2625, 0.9333333333333333, 0.5686370134353638, 0.334375, 0.5416666666666666, 0.44638270139694214, 0.325, 0.7666666666666667, 0.6539996862411499, 0.35625, 0.9333333333333333, 0.6313981413841248, 0.303125, 0.11666666666666667, 0.8689426183700562, 0.33125, 0.12083333333333333, 0.8665360808372498, 0.2875, 0.14166666666666666, 0.7101626992225647, 0.35, 0.14166666666666666, 0.8098797798156738, -1, -1, 0
236, 0, 0.45625, 0.15, 0.8443288803100586, 0.446875, 0.26666666666666666, 0.6635026931762695, 0.384375, 0.25416666666666665, 0.7167494297027588, 0.303125, 0.3333333333333333, 0.7141345143318176, 0.2875, 0.24166666666666667, 0.7076147794723511, 0.5125, 0.26666666666666666, 0.7211199998855591, 0.5875, 0.3625, 0.689656674861908, 0.621875, 0.2875, 0.8517314791679382, 0.425, 0.5375, 0.4800415635108948, 0.4, 0.7625, 0.37761014699935913, 0.4125, 0.9208333333333333, 0.715392529964447, 0.490625, 0.5208333333333334, 0.47947022318840027, 0.496875, 0.7166666666666667, 0.21471408009529114, 0.478125, 0.9125, 0.21104368567466736, 0.440625, 0.13333333333333333, 0.8496002554893494, 0.46875, 0.1375, 0.8780825734138489, 0.421875, 0.15, 0.7550475001335144, 0.484375, 0.1625, 0.7354030609130859, -1, -1, 0
237, 0, 0.328125, 0.19166666666666668, 0.834947943687439, 0.346875, 0.24583333333333332, 0.6193979978561401, 0.29375, 0.24583333333333332, 0.5307969450950623, 0.221875, 0.1875, 0.32970237731933594, 0.278125, 0.14166666666666666, 0.5997390747070312, 0.403125, 0.23333333333333334, 0.5003030896186829, -1, -1, 0, -1, -1, 0, 0.315625, 0.5125, 0.4199283719062805, 0.3, 0.7041666666666667, 0.6193360090255737, 0.303125, 0.9083333333333333, 0.4331847131252289, 0.38125, 0.5125, 0.36201366782188416, 0.4125, 0.7208333333333333, 0.6468784809112549, 0.44375, 0.9041666666666667, 0.6168578267097473, 0.31875, 0.17083333333333334, 0.8950322866439819, 0.34375, 0.17083333333333334, 0.8660797476768494, -1, -1, 0, 0.36875, 0.17916666666666667, 0.8208767771720886, -1, -1, 0
238, 0, 0.421875, 0.1625, 0.7625463604927063, 0.434375, 0.26666666666666666, 0.7056271433830261, 0.371875, 0.26666666666666666, 0.7105417847633362, 0.290625, 0.3375, 0.7518048286437988, 0.278125, 0.24583333333333332, 0.7254931330680847, 0.5, 0.25833333333333336, 0.594237744808197, 0.596875, 0.24583333333333332, 0.5777918100357056, 0.55, 0.17916666666666667, 0.5819872617721558, 0.365625, 0.5166666666666667, 0.5004521012306213, 0.36875, 0.7291666666666666, 0.6883760094642639, 0.4, 0.9125, 0.5217577815055847, 0.4375, 0.5166666666666667, 0.3006104528903961, 0.459375, 0.7458333333333333, 0.42377591133117676, 0.45625, 0.9166666666666666, 0.15322571992874146, 0.40625, 0.15, 0.8292466402053833, 0.434375, 0.14583333333333334, 0.8937208652496338, 0.39375, 0.175, 0.7880700826644897, 0.453125, 0.1625, 0.843390941619873, -1, -1, 0
239, 0, 0.471875, 0.1625, 0.7569344639778137, 0.475, 0.2625, 0.7328709959983826, 0.4125, 0.25, 0.609683632850647, 0.321875, 0.275, 0.7490963339805603, 0.35625, 0.1875, 0.7382227182388306, 0.534375, 0.26666666666666666, 0.7620353102684021, 0.6, 0.36666666666666664, 0.6694344282150269, 0.621875, 0.2833333333333333, 0.6881674528121948, 0.446875, 0.5333333333333333, 0.45358049869537354, 0.41875, 0.7541666666666667, 0.6730738878250122, 0.4125, 0.9166666666666666, 0.5842409133911133, 0.509375, 0.5208333333333334, 0.5028831362724304, 0.509375, 0.7166666666666667, 0.573569655418396, 0.4875, 0.9166666666666666, 0.1885485053062439, 0.459375, 0.14583333333333334, 0.7544596791267395, 0.484375, 0.14166666666666666, 0.8293790817260742, 0.446875, 0.1625, 0.6880883574485779, 0.50625, 0.15833333333333333, 0.8925580382347107, -1, -1, 0
240, 0, 0.44375, 0.15416666666666667, 0.8748242855072021, 0.44375, 0.24583333333333332, 0.7464740872383118, 0.375, 0.24166666666666667, 0.646725058555603, 0.3, 0.32083333333333336, 0.6586819291114807, 0.29375, 0.42916666666666664, 0.7349764704704285, 0.509375, 0.24166666666666667, 0.7182835936546326, 0.575, 0.32083333333333336, 0.7500256896018982, 0.58125, 0.425, 0.7801032662391663, 0.4, 0.5083333333333333, 0.4588435888290405, 0.4, 0.7166666666666667, 0.5916342735290527, 0.409375, 0.9125, 0.19437119364738464, 0.46875, 0.5083333333333333, 0.3332798182964325, 0.478125, 0.7125, 0.244548961520195, 0.4875, 0.9083333333333333, 0.20385898649692535, 0.43125, 0.1375, 0.8365360498428345, 0.459375, 0.1375, 0.8798254132270813, 0.409375, 0.14583333333333334, 0.7413820028305054, 0.475, 0.15, 0.6592800617218018, -1, -1, 0
241, 0, 0.44375, 0.14583333333333334, 0.7782425284385681, 0.446875, 0.25833333333333336, 0.7111772298812866, 0.3875, 0.25833333333333336, 0.6302667260169983, 0.390625, 0.38333333333333336, 0.6127682328224182, 0.478125, 0.36666666666666664, 0.763022780418396, 0.509375, 0.2625, 0.6783056855201721, 0.503125, 0.37083333333333335, 0.28313857316970825, -1, -1, 0, 0.415625, 0.5041666666666667, 0.5346875786781311, 0.4, 0.7291666666666666, 0.7345865964889526, 0.409375, 0.9125, 0.286275714635849, 0.478125, 0.5041666666666667, 0.43225714564323425, 0.48125, 0.7166666666666667, 0.4741811156272888, 0.4875, 0.9, 0.31861793994903564, 0.43125, 0.13333333333333333, 0.7925512790679932, 0.459375, 0.13333333333333333, 0.8072115778923035, 0.415625, 0.15, 0.7309168577194214, 0.475, 0.15, 0.7925592064857483, -1, -1, 0
242, 0, 0.4375, 0.15833333333333333, 0.789453387260437, 0.440625, 0.2833333333333333, 0.775587797164917, 0.384375, 0.2875, 0.7248643040657043, 0.365625, 0.425, 0.6988182663917542, 0.3625, 0.5291666666666667, 0.7768797874450684, 0.503125, 0.2833333333333333, 0.787421703338623, 0.515625, 0.4125, 0.6597486138343811, 0.515625, 0.525, 0.7939791083335876, 0.403125, 0.525, 0.5975065231323242, 0.4, 0.7208333333333333, 0.6911283731460571, 0.40625, 0.9083333333333333, 0.493521511554718, 0.475, 0.525, 0.48577234148979187, 0.478125, 0.7166666666666667, 0.6491023302078247, 0.490625, 0.9, 0.4466746747493744, 0.425, 0.15, 0.8069432973861694, 0.446875, 0.15, 0.7663866877555847, 0.4125, 0.17916666666666667, 0.7250570058822632, 0.465625, 0.17916666666666667, 0.8414548635482788, -1, -1, 0
243, 0, 0.659375, 0.13333333333333333, 0.8412984609603882, 0.590625, 0.23333333333333334, 0.6448925137519836, 0.609375, 0.24166666666666667, 0.7191489338874817, 0.609375, 0.39166666666666666, 0.39062604308128357, 0.61875, 0.5666666666666667, 0.6509494185447693, 0.571875, 0.225, 0.4934364855289459, 0.6125, 0.4, 0.09422028064727783, 0.640625, 0.5, 0.23429948091506958, 0.56875, 0.5208333333333334, 0.43681713938713074, 0.621875, 0.7583333333333333, 0.3435649573802948, 0.63125, 0.9708333333333333, 0.17009179294109344, 0.553125, 0.5041666666666667, 0.13068832457065582, 0.534375, 0.7125, 0.15809430181980133, -1, -1, 0, 0.640625, 0.11666666666666667, 0.8050384521484375, 0.665625, 0.1125, 0.7432812452316284, 0.6, 0.13333333333333333, 0.8121510148048401, -1, -1, 0, -1, -1, 0
244, 0, 0.4875, 0.175, 0.8569455742835999, 0.5125, 0.2708333333333333, 0.8141380548477173, 0.4625, 0.26666666666666666, 0.7513949871063232, 0.440625, 0.37916666666666665, 0.7317856550216675, 0.409375, 0.32916666666666666, 0.4986739158630371, 0.56875, 0.275, 0.74587482213974, 0.58125, 0.4166666666666667, 0.7010616064071655, 0.571875, 0.525, 0.7565555572509766, 0.45625, 0.5083333333333333, 0.6068722009658813, 0.390625, 0.6833333333333333, 0.7002910375595093, 0.403125, 0.8666666666666667, 0.7002630233764648, 0.515625, 0.5208333333333334, 0.48833826184272766, 0.5125, 0.7208333333333333, 0.6245195865631104, 0.50625, 0.8916666666666667, 0.1362503319978714, 0.478125, 0.15833333333333333, 0.8151599168777466, 0.5, 0.15416666666666667, 0.8854238986968994, -1, -1, 0, 0.528125, 0.17083333333333334, 0.9187896251678467, -1, -1, 0
244, 0, 0.39375, 0.3125, 0.2810082733631134, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.3875, 0.3, 0.22644074261188507, 0.39375, 0.3, 0.34012171626091003, -1, -1, 0, 0.40625, 0.2916666666666667, 0.2356865108013153, -1, -1, 0
245, 0, 0.44375, 0.1625, 0.841725766658783, 0.478125, 0.2708333333333333, 0.7435385584831238, 0.428125, 0.30416666666666664, 0.7335761785507202, 0.428125, 0.4583333333333333, 0.7216982841491699, 0.4125, 0.55, 0.726869523525238, 0.528125, 0.2375, 0.7192122936248779, 0.5625, 0.375, 0.6093445420265198, 0.55, 0.49166666666666664, 0.5778154730796814, 0.465625, 0.5541666666666667, 0.5660654902458191, 0.478125, 0.775, 0.7033848166465759, 0.490625, 0.95, 0.1792886108160019, 0.53125, 0.5291666666666667, 0.3651789128780365, 0.5375, 0.7833333333333333, 0.6774945855140686, 0.54375, 0.9, 0.5123186111450195, 0.428125, 0.14583333333333334, 0.8287504315376282, 0.459375, 0.14166666666666666, 0.8720223903656006, 0.415625, 0.16666666666666666, 0.46190911531448364, 0.484375, 0.1625, 0.7394760847091675, -1, -1, 0
246, 0, 0.44375, 0.1375, 0.8442919850349426, 0.4375, 0.25416666666666665, 0.7654313445091248, 0.375, 0.25, 0.6500087976455688, 0.303125, 0.3541666666666667, 0.5632849335670471, 0.21875, 0.425, 0.6742329001426697, 0.496875, 0.25, 0.7381094098091125, 0.55, 0.3416666666666667, 0.7107871174812317, 0.63125, 0.325, 0.5935357213020325, 0.40625, 0.5333333333333333, 0.27945250272750854, 0.38125, 0.7666666666666667, 0.5884979963302612, 0.378125, 0.95, 0.3542798161506653, 0.4625, 0.5291666666666667, 0.1347610354423523, -1, -1, 0, -1, -1, 0, 0.43125, 0.11666666666666667, 0.8629011511802673, 0.459375, 0.125, 0.8586025834083557, 0.409375, 0.14583333333333334, 0.7638354897499084, 0.471875, 0.14583333333333334, 0.6196473836898804, -1, -1, 0
247, 0, 0.621875, 0.14166666666666666, 0.8097034096717834, 0.5875, 0.25, 0.5863398313522339, 0.546875, 0.24583333333333332, 0.6545340418815613, 0.521875, 0.4041666666666667, 0.5513558983802795, 0.521875, 0.5458333333333333, 0.6678736209869385, 0.621875, 0.25, 0.3180653750896454, -1, -1, 0, -1, -1, 0, 0.575, 0.5083333333333333, 0.2569960057735443, 0.56875, 0.7666666666666667, 0.3459450602531433, 0.53125, 0.9625, 0.17938444018363953, 0.59375, 0.5083333333333333, 0.1682455688714981, 0.575, 0.7666666666666667, 0.2812354266643524, -1, -1, 0, 0.603125, 0.125, 0.8758275508880615, 0.63125, 0.125, 0.8127336502075195, 0.575, 0.15833333333333333, 0.7878352403640747, -1, -1, 0, -1, -1, 0
248, 0, 0.465625, 0.13333333333333333, 0.8272309899330139, 0.459375, 0.2625, 0.7274884581565857, 0.390625, 0.24583333333333332, 0.681738018989563, 0.353125, 0.4041666666666667, 0.6570560336112976, 0.346875, 0.5125, 0.6429464817047119, 0.521875, 0.2708333333333333, 0.7239435315132141, 0.546875, 0.4083333333333333, 0.6933985352516174, 0.5625, 0.5375, 0.6912744641304016, 0.39375, 0.5375, 0.5126473307609558, 0.353125, 0.775, 0.5985264778137207, 0.3375, 0.9625, 0.15622901916503906, 0.478125, 0.5458333333333333, 0.27377915382385254, 0.490625, 0.7625, 0.4260622262954712, 0.50625, 0.9666666666666667, 0.18152137100696564, 0.45, 0.11666666666666667, 0.8061134815216064, 0.48125, 0.12083333333333333, 0.91146320104599, 0.434375, 0.1375, 0.6715011596679688, 0.5, 0.14583333333333334, 0.6926008462905884, -1, -1, 0
249, 0, 0.24375, 0.12083333333333333, 0.8736600875854492, 0.290625, 0.24583333333333332, 0.7175667881965637, 0.25, 0.25, 0.5791345238685608, -1, -1, 0, -1, -1, 0, 0.340625, 0.2375, 0.643191933631897, 0.35, 0.4166666666666667, 0.5386948585510254, 0.334375, 0.5708333333333333, 0.6144809722900391, 0.2625, 0.55, 0.2976917624473572, 0.290625, 0.7916666666666666, 0.30207279324531555, 0.328125, 0.95, 0.16600799560546875, 0.309375, 0.5583333333333333, 0.26780351996421814, 0.240625, 0.8166666666666667, 0.5841071009635925, -1, -1, 0, 0.240625, 0.09583333333333334, 0.7709678411483765, 0.26875, 0.10416666666666667, 0.8669340014457703, -1, -1, 0, 0.303125, 0.1375, 0.8567731380462646, -1, -1, 0
250, 0, 0.315625, 0.075, 0.7917876243591309, 0.334375, 0.22916666666666666, 0.703944742679596, 0.2875, 0.225, 0.6191173791885376, 0.265625, 0.42916666666666664, 0.21239547431468964, 0.24375, 0.5333333333333333, 0.7479230165481567, 0.384375, 0.22916666666666666, 0.5896347165107727, 0.3875, 0.4125, 0.3488810062408447, 0.3625, 0.5958333333333333, 0.42033493518829346, 0.29375, 0.5666666666666667, 0.4036701023578644, 0.359375, 0.8208333333333333, 0.417090505361557, 0.434375, 0.9375, 0.16171595454216003, 0.35625, 0.5708333333333333, 0.28097134828567505, 0.303125, 0.8291666666666667, 0.4615326225757599, -1, -1, 0, 0.309375, 0.05, 0.7473955750465393, 0.340625, 0.06666666666666667, 0.868380069732666, -1, -1, 0, 0.36875, 0.1125, 0.7576810717582703, -1, -1, 0
251, 0, 0.4875, 0.1125, 0.745147168636322, 0.509375, 0.24166666666666667, 0.6762087345123291, 0.45625, 0.26666666666666666, 0.6279811859130859, 0.45625, 0.425, 0.5442920327186584, 0.453125, 0.5583333333333333, 0.8291786313056946, 0.571875, 0.21666666666666667, 0.6881136298179626, 0.5875, 0.39166666666666666, 0.5560493469238281, 0.565625, 0.5208333333333334, 0.6539241075515747, 0.49375, 0.55, 0.5187711119651794, 0.503125, 0.7916666666666666, 0.6983698010444641, 0.515625, 0.9708333333333333, 0.22993049025535583, 0.55625, 0.525, 0.4234147369861603, 0.584375, 0.8041666666666667, 0.6726216673851013, 0.640625, 0.9208333333333333, 0.325238436460495, 0.475, 0.09166666666666666, 0.8458188772201538, 0.50625, 0.1, 0.8040537238121033, 0.459375, 0.1125, 0.4908408522605896, 0.53125, 0.12916666666666668, 0.7807621359825134, -1, -1, 0
252, 0, 0.740625, 0.17083333333333334, 0.8375439047813416, 0.69375, 0.2875, 0.7625615000724792, 0.63125, 0.25833333333333336, 0.70320725440979, 0.56875, 0.4125, 0.5283591151237488, 0.559375, 0.5291666666666667, 0.6858987808227539, 0.746875, 0.3125, 0.6639136075973511, 0.728125, 0.4583333333333333, 0.6568079590797424, 0.740625, 0.5625, 0.6719140410423279, 0.596875, 0.5375, 0.5172827839851379, 0.559375, 0.7625, 0.6983870267868042, 0.53125, 0.9375, 0.6460992693901062, 0.659375, 0.5583333333333333, 0.3857027590274811, 0.659375, 0.7625, 0.6159931421279907, 0.653125, 0.9583333333333334, 0.40772244334220886, 0.725, 0.15, 0.8024244904518127, 0.753125, 0.15416666666666667, 0.8698233962059021, 0.69375, 0.17083333333333334, 0.803676962852478, 0.7625, 0.175, 0.23497602343559265, -1, -1, 0
253, 0, 0.59375, 0.16666666666666666, 0.8166369795799255, 0.6125, 0.2833333333333333, 0.7082298398017883, 0.55625, 0.2833333333333333, 0.7004637122154236, 0.534375, 0.425, 0.6579520106315613, 0.50625, 0.5208333333333334, 0.8118370175361633, 0.66875, 0.2791666666666667, 0.736168622970581, 0.684375, 0.4375, 0.6512501239776611, 0.68125, 0.5541666666666667, 0.7126297354698181, 0.56875, 0.5458333333333333, 0.5410727858543396, 0.575, 0.7333333333333333, 0.6403335332870483, 0.584375, 0.9208333333333333, 0.6708984971046448, 0.634375, 0.55, 0.4551633298397064, 0.64375, 0.75, 0.64975506067276, 0.659375, 0.9416666666666667, 0.21641163527965546, 0.5875, 0.14583333333333334, 0.7330549359321594, 0.6125, 0.15, 0.8374897241592407, -1, -1, 0, 0.640625, 0.17916666666666667, 0.8238682746887207, -1, -1, 0
254, 0, 0.440625, 0.2125, 0.6937647461891174, 0.5, 0.2625, 0.5736181139945984, 0.48125, 0.275, 0.24572399258613586, -1, -1, 0, -1, -1, 0, 0.53125, 0.25833333333333336, 0.7011591196060181, 0.478125, 0.37083333333333335, 0.7540481090545654, 0.45, 0.2791666666666667, 0.6728098392486572, 0.478125, 0.5083333333333333, 0.35071247816085815, 0.51875, 0.7291666666666666, 0.5944235324859619, 0.578125, 0.9083333333333333, 0.5679622888565063, 0.521875, 0.5166666666666667, 0.2424195110797882, 0.475, 0.7416666666666667, 0.5605888962745667, 0.4625, 0.95, 0.4193519651889801, 0.434375, 0.19583333333333333, 0.5270317792892456, 0.453125, 0.19583333333333333, 0.8980033993721008, -1, -1, 0, 0.49375, 0.19166666666666668, 0.8865377902984619, -1, -1, 0
255, 0, 0.328125, 0.17083333333333334, 0.8601405620574951, 0.34375, 0.2625, 0.7432305812835693, 0.284375, 0.2708333333333333, 0.6991308331489563, 0.26875, 0.4166666666666667, 0.5319806337356567, 0.25625, 0.5375, 0.7547624707221985, 0.40625, 0.25416666666666665, 0.7349205613136292, 0.465625, 0.3875, 0.5785636901855469, 0.509375, 0.5, 0.6690118312835693, 0.296875, 0.5458333333333333, 0.4553176760673523, -1, -1, 0, -1, -1, 0, 0.365625, 0.55, 0.18942733108997345, 0.390625, 0.7583333333333333, 0.37304168939590454, 0.45, 0.9375, 0.41947126388549805, 0.315625, 0.14583333333333334, 0.8213494420051575, 0.346875, 0.15416666666666667, 0.8655073642730713, 0.303125, 0.15833333333333333, 0.3785758912563324, 0.36875, 0.175, 0.846065878868103, -1, -1, 0
256, 0, 0.33125, 0.1625, 0.8431586027145386, 0.296875, 0.26666666666666666, 0.7127372622489929, 0.24375, 0.2708333333333333, 0.7311036586761475, 0.228125, 0.425, 0.5961319208145142, 0.25625, 0.5541666666666667, 0.8114582300186157, 0.34375, 0.26666666666666666, 0.6639617681503296, 0.35625, 0.3958333333333333, 0.5933279991149902, 0.365625, 0.525, 0.6917040348052979, 0.26875, 0.5375, 0.44415417313575745, 0.25625, 0.7708333333333334, 0.7062867283821106, 0.26875, 0.9666666666666667, 0.271666556596756, 0.33125, 0.5416666666666666, 0.5149142146110535, 0.3, 0.7708333333333334, 0.3985077738761902, 0.28125, 0.9625, 0.2094152420759201, 0.3125, 0.14166666666666666, 0.9033231139183044, 0.340625, 0.14583333333333334, 0.8498509526252747, 0.28125, 0.1625, 0.8217876553535461, -1, -1, 0, -1, -1, 0
257, 0, 0.45625, 0.2, 0.772844672203064, 0.39375, 0.275, 0.612471342086792, 0.390625, 0.2791666666666667, 0.5642846822738647, 0.40625, 0.425, 0.5947994589805603, 0.453125, 0.5375, 0.6574997305870056, 0.403125, 0.26666666666666666, 0.42445042729377747, -1, -1, 0, -1, -1, 0, 0.38125, 0.525, 0.4883713722229004, 0.41875, 0.7458333333333333, 0.3890961706638336, 0.4375, 0.9625, 0.2715400457382202, 0.421875, 0.5333333333333333, 0.1363765150308609, 0.421875, 0.7458333333333333, 0.27847710251808167, 0.4375, 0.9625, 0.11894198507070541, 0.440625, 0.175, 0.8647598624229431, 0.4625, 0.18333333333333332, 0.6549059152603149, 0.403125, 0.1875, 0.8585953712463379, -1, -1, 0, -1, -1, 0
258, 0, 0.60625, 0.17083333333333334, 0.8642033934593201, 0.590625, 0.2791666666666667, 0.7291615605354309, 0.540625, 0.275, 0.7488746643066406, 0.496875, 0.4083333333333333, 0.7011262774467468, 0.4875, 0.4791666666666667, 0.6601893305778503, 0.6375, 0.2916666666666667, 0.7200944423675537, 0.646875, 0.4125, 0.6214739084243774, 0.725, 0.42083333333333334, 0.5190302729606628, 0.546875, 0.5291666666666667, 0.5202170014381409, 0.51875, 0.7458333333333333, 0.4884272515773773, 0.4625, 0.9333333333333333, 0.5911208987236023, 0.6, 0.5375, 0.3497338593006134, 0.628125, 0.75, 0.43739011883735657, 0.64375, 0.9416666666666667, 0.17482785880565643, 0.5875, 0.15833333333333333, 0.8263014554977417, 0.615625, 0.15, 0.8448473811149597, 0.565625, 0.1875, 0.8084114789962769, 0.628125, 0.16666666666666666, 0.27466681599617004, -1, -1, 0
